"customer","date","sales","age","gender","country","operating_system"
"T2418",2023-09-17,0,14,"male","GER","Android"
"B2398",2023-09-17,42.04,60,"male","MEX","Windows Desktop"
"S753",2023-09-18,0,59,"female","US","iOS"
"N2678",2023-09-18,0,42,"female","GER","macOS Desktop"
"D478",2023-09-18,0,32,"female","AUS","Android"
"B1917",2023-09-18,0,26,"female","AUS","Android"
"L1556",2023-09-18,0,41,"female","MEX","Android"
"W2367",2023-09-18,0,82,"male","AUS","Windows Desktop"
"V419",2023-09-18,0,51,"female","CAN","iOS"
"R173",2023-09-18,0,26,"female","MEX","iOS"
"D536",2023-09-18,180.07,57,"female","CAN","Android"
"D804",2023-09-18,0,22,"male","AUS","Linux Desktop"
"N1044",2023-09-18,114.25,44,"male","AUS","iOS"
"K2774",2023-09-18,0,28,"male","GER","Windows Desktop"
"P1166",2023-09-18,0,33,"female","US","Android"
"Q1807",2023-09-18,0,22,"female","MEX","Linux Desktop"
"I1297",2023-09-18,0,46,"male","CAN","Windows Desktop"
"M2381",2023-09-18,147.07,59,"male","AUS","Windows Desktop"
"V546",2023-09-18,0,57,"female","AUS","Windows Desktop"
"V1789",2023-09-18,0,39,"male","AUS","Android"
"L1526",2023-09-18,0,33,"female","CAN","iOS"
"R939",2023-09-18,35.31,11,"male","US","Windows Desktop"
"X632",2023-09-18,0,39,"female","AUS","Windows Desktop"
"J1221",2023-09-18,0,32,"female","CAN","Android"
"X1878",2023-09-18,0,47,"male","UK","Windows Desktop"
"L275",2023-09-18,0,25,"male","AUS","Windows Desktop"
"Y113",2023-09-18,0,56,"female","CAN","Android"
"W1045",2023-09-18,0,33,"female","US","Android"
"B2742",2023-09-18,0,33,"female","GER","Windows Desktop"
"Y2941",2023-09-18,0,48,"female","US","Windows Desktop"
"T1795",2023-09-18,0,39,"male","GER","Android"
"O108",2023-09-18,0,37,"female","AUS","iOS"
"S964",2023-09-18,0,18,"male","GER","Android"
"E969",2023-09-18,378.03,28,"female","MEX","Windows Desktop"
"T2031",2023-09-18,0,54,"female","AUS","Windows Desktop"
"A171",2023-09-18,187.19,23,"female","UK","Windows Desktop"
"J1628",2023-09-18,0,2,"female","GER","Android"
"X1894",2023-09-18,0,28,"female","MEX","Android"
"J390",2023-09-18,204.43,41,"male","UK","iOS"
"Z1222",2023-09-18,0,49,"female","US","Windows Desktop"
"T2031",2023-09-18,0,14,"male","CAN","iOS"
"F758",2023-09-18,0,70,"female","MEX","macOS Desktop"
"U252",2023-09-18,0,37,"female","MEX","iOS"
"J2209",2023-09-18,0,55,"female","GER","Android"
"S2892",2023-09-18,231.31,26,"female","UK","iOS"
"I1982",2023-09-18,0,57,"female","AUS","macOS Desktop"
"D2517",2023-09-18,0,43,"female","GER","macOS Desktop"
"N2285",2023-09-18,0,66,"female","CAN","Windows Desktop"
"F771",2023-09-18,0,52,"male","US","iOS"
"S1921",2023-09-18,0,53,"female","UK","iOS"
"N1729",2023-09-18,0,57,"female","CAN","Android"
"M2076",2023-09-18,0,49,"male","CAN","Android"
"C397",2023-09-18,0,31,"female","US","Android"
"F1917",2023-09-18,0,40,"male","AUS","Windows Desktop"
"M287",2023-09-18,0,42,"female","US","iOS"
"O1591",2023-09-18,0,42,"non-binary","US","Android"
"X1963",2023-09-18,0,34,"female","CAN","Android"
"U2652",2023-09-18,0,33,"female","US","Android"
"B2805",2023-09-18,0,33,"female","US","Windows Desktop"
"J1316",2023-09-18,0,77,"male","CAN","Android"
"R2349",2023-09-18,0,34,"female","GER","Windows Desktop"
"B668",2023-09-18,184.74,25,"male","CAN","Windows Desktop"
"C1658",2023-09-18,0,39,"male","GER","iOS"
"X2311",2023-09-18,0,30,"non-binary","US","Android"
"G1356",2023-09-18,0,36,"female","GER","Linux Desktop"
"L2629",2023-09-18,0,42,"female","CAN","Android"
"U2231",2023-09-18,0,32,"female","US","Windows Desktop"
"Z976",2023-09-18,0,32,"female","CAN","iOS"
"I1232",2023-09-18,0,45,"male","US","Android"
"Z1160",2023-09-18,0,56,"female","CAN","Android"
"I2898",2023-09-18,0,51,"female","US","Android"
"N1662",2023-09-18,0,21,"female","AUS","Windows Desktop"
"H2605",2023-09-18,0,66,"female","CAN","Android"
"A2998",2023-09-18,0,49,"female","US","iOS"
"M531",2023-09-18,0,52,"male","UK","iOS"
"J2578",2023-09-18,0,84,"male","US","Android"
"K1089",2023-09-18,0,29,"female","MEX","Windows Desktop"
"W2096",2023-09-18,0,37,"female","GER","Windows Desktop"
"O106",2023-09-18,0,35,"female","US","Android"
"O524",2023-09-18,0,57,"male","AUS","Linux Desktop"
"O1104",2023-09-18,0,22,"male","UK","Android"
"Y808",2023-09-18,0,48,"male","CAN","macOS Desktop"
"N2256",2023-09-18,22.61,34,"female","AUS","Android"
"A2106",2023-09-18,0,42,"male","US","Android"
"I2999",2023-09-18,0,37,"female","MEX","Windows Desktop"
"J730",2023-09-18,0,27,"male","AUS","Android"
"B837",2023-09-18,0,18,"male","GER","Windows Desktop"
"H537",2023-09-18,0,31,"female","UK","Windows Desktop"
"R641",2023-09-18,0,36,"female","GER","Windows Desktop"
"C742",2023-09-18,0,29,"female","GER","Windows Desktop"
"O1534",2023-09-18,0,20,"male","MEX","Android"
"N1528",2023-09-18,0,54,"female","US","Android"
"L106",2023-09-18,0,54,"female","AUS","iOS"
"H1408",2023-09-18,0,54,"female","AUS","Windows Desktop"
"Z2625",2023-09-18,0,74,"male","US","Android"
"J1701",2023-09-18,0,52,"female","GER","iOS"
"Q2272",2023-09-18,0,40,"male","GER","Windows Desktop"
"T115",2023-09-18,0,33,"female","AUS","Windows Desktop"
"X279",2023-09-18,0,48,"male","MEX","Linux Desktop"
"Q1137",2023-09-18,0,59,"female","CAN","Windows Desktop"
"B1155",2023-09-18,0,54,"male","CAN","Android"
"J145",2023-09-18,0,18,"male","MEX","Android"
"S1801",2023-09-18,0,38,"female","AUS","Windows Desktop"
"I120",2023-09-18,0,43,"female","US","Android"
"E705",2023-09-18,0,77,"female","AUS","Windows Desktop"
"B594",2023-09-18,0,13,"female","US","Windows Desktop"
"R2182",2023-09-18,0,38,"male","CAN","Windows Desktop"
"L1814",2023-09-18,0,53,"female","CAN","Windows Desktop"
"A1197",2023-09-18,0,52,"female","US","Android"
"K2949",2023-09-18,0,40,"female","UK","Android"
"T1719",2023-09-18,0,10,"female","GER","Android"
"L1189",2023-09-18,0,45,"female","UK","Android"
"C1633",2023-09-18,0,52,"male","UK","Android"
"D1969",2023-09-18,0,-3,"female","UK","Android"
"H2087",2023-09-18,330.89,50,"male","US","Windows Desktop"
"S101",2023-09-18,0,-1,"male","CAN","Android"
"C2888",2023-09-18,0,50,"male","GER","Android"
"H508",2023-09-18,0,52,"female","CAN","macOS Desktop"
"I1663",2023-09-18,83.93,59,"male","AUS","Android"
"J890",2023-09-18,0,32,"male","CAN","Android"
"N352",2023-09-18,0,37,"female","AUS","iOS"
"E2893",2023-09-18,0,62,"male","US","Android"
"H649",2023-09-18,0,51,"male","MEX","Windows Desktop"
"L2439",2023-09-18,0,53,"non-binary","US","iOS"
"K1306",2023-09-18,0,42,"female","GER","Linux Desktop"
"M162",2023-09-18,0,61,"female","GER","Android"
"M425",2023-09-18,120.83,38,"male","GER","Android"
"T1337",2023-09-18,212.84,70,"female","UK","Windows Desktop"
"L2807",2023-09-18,0,42,"female","GER","Windows Desktop"
"R2268",2023-09-18,0,25,"female","GER","Android"
"E2891",2023-09-18,0,53,"male","UK","iOS"
"Q944",2023-09-18,0,42,"male","US","Windows Desktop"
"D2918",2023-09-18,0,52,"female","GER","iOS"
"H2363",2023-09-18,287.58,25,"male","MEX","Windows Desktop"
"V2005",2023-09-18,193.95,66,"female","US","Windows Desktop"
"B2643",2023-09-18,0,46,"male","AUS","Windows Desktop"
"T1749",2023-09-18,0,41,"female","US","iOS"
"J2761",2023-09-18,0,35,"female","CAN","Windows Desktop"
"Z1705",2023-09-18,0,44,"female","GER","iOS"
"A2505",2023-09-18,0,20,"male","UK","iOS"
"O1979",2023-09-18,0,15,"female","MEX","Android"
"J2263",2023-09-18,0,81,"female","AUS","Windows Desktop"
"L2480",2023-09-18,0,42,"female","US","iOS"
"X1152",2023-09-18,0,65,"female","MEX","Android"
"U2286",2023-09-19,0,69,"female","US","iOS"
"R519",2023-09-19,0,76,"female","US","macOS Desktop"
"U1821",2023-09-19,0,53,"female","AUS","Android"
"F366",2023-09-19,0,54,"female","GER","Windows Desktop"
"P1677",2023-09-19,0,51,"female","UK","iOS"
"M2506",2023-09-19,0,55,"male","CAN","Android"
"S529",2023-09-19,0,36,"male","US","macOS Desktop"
"M2701",2023-09-19,0,54,"male","US","Windows Desktop"
"K2342",2023-09-19,0,37,"female","GER","Android"
"R827",2023-09-19,0,38,"female","CAN","Windows Desktop"
"T2233",2023-09-19,0,14,"female","AUS","Android"
"X1172",2023-09-19,0,37,"female","GER","iOS"
"V1054",2023-09-19,0,33,"female","US","Windows Desktop"
"J569",2023-09-19,132.29,47,"non-binary","US","Android"
"C850",2023-09-19,0,34,"female","UK","Windows Desktop"
"H940",2023-09-19,0,40,"female","GER","Android"
"K2744",2023-09-19,0,41,"female","US","Android"
"X1504",2023-09-19,0,61,"female","GER","Windows Desktop"
"E775",2023-09-19,0,44,"female","UK","Windows Desktop"
"M1798",2023-09-19,0,34,"female","UK","Windows Desktop"
"R2723",2023-09-19,0,34,"female","US","Android"
"X2847",2023-09-19,0,32,"male","US","Windows Desktop"
"B972",2023-09-19,0,35,"male","US","Windows Desktop"
"W569",2023-09-19,0,27,"female","US","Windows Desktop"
"J2650",2023-09-19,0,64,"female","US","Android"
"Q1922",2023-09-19,101.87,32,"male","AUS","Windows Desktop"
"T2134",2023-09-19,0,25,"female","US","Windows Desktop"
"J1096",2023-09-19,0,20,"female","US","Windows Desktop"
"W2563",2023-09-19,0,47,"female","MEX","Windows Desktop"
"G2562",2023-09-19,0,57,"female","US","Android"
"O903",2023-09-19,0,28,"male","AUS","Windows Desktop"
"L605",2023-09-19,0,36,"female","AUS","macOS Desktop"
"G424",2023-09-19,0,56,"female","MEX","iOS"
"O981",2023-09-19,0,57,"female","CAN","Android"
"Y2430",2023-09-19,0,65,"female","GER","Linux Desktop"
"V2377",2023-09-19,197.85,50,"female","MEX","iOS"
"W181",2023-09-19,0,47,"female","US","Android"
"I1695",2023-09-19,0,30,"female","GER","Windows Desktop"
"Z1173",2023-09-19,0,35,"male","AUS","iOS"
"A1736",2023-09-19,0,18,"male","MEX","macOS Desktop"
"H113",2023-09-19,0,53,"male","AUS","Windows Desktop"
"D644",2023-09-19,0,34,"female","GER","Windows Desktop"
"Y547",2023-09-19,0,35,"female","US","Android"
"Y1151",2023-09-19,0,16,"male","US","Android"
"N2804",2023-09-19,0,41,"female","AUS","Windows Desktop"
"R1321",2023-09-19,0,45,"male","CAN","iOS"
"B288",2023-09-19,0,39,"female","AUS","iOS"
"X2798",2023-09-19,0,14,"female","UK","Android"
"E2473",2023-09-19,0,35,"male","CAN","Android"
"A2237",2023-09-19,0,58,"non-binary","CAN","Windows Desktop"
"U2510",2023-09-19,0,9,"female","CAN","Windows Desktop"
"K1420",2023-09-19,0,45,"female","MEX","iOS"
"G2052",2023-09-19,0,68,"female","AUS","Android"
"W2585",2023-09-19,0,52,"male","UK","Windows Desktop"
"D1746",2023-09-19,0,43,"female","UK","Windows Desktop"
"T1083",2023-09-19,0,19,"male","MEX","iOS"
"E2938",2023-09-19,0,46,"male","US","Android"
"N1026",2023-09-19,0,55,"female","US","Linux Desktop"
"X2648",2023-09-19,0,50,"female","AUS","Windows Desktop"
"Z2662",2023-09-19,0,40,"female","CAN","iOS"
"A1892",2023-09-19,0,18,"female","AUS","Android"
"T105",2023-09-19,0,39,"male","AUS","Windows Desktop"
"R1877",2023-09-19,0,33,"female","GER","Windows Desktop"
"P2516",2023-09-19,0,37,"female","AUS","Windows Desktop"
"D1765",2023-09-19,0,60,"female","US","macOS Desktop"
"L1426",2023-09-19,0,50,"female","UK","Windows Desktop"
"S659",2023-09-19,0,42,"female","US","Android"
"B1848",2023-09-19,0,71,"male","CAN","Android"
"K603",2023-09-19,0,35,"male","MEX","Windows Desktop"
"U1308",2023-09-19,0,46,"female","GER","Windows Desktop"
"D2421",2023-09-19,24.78,54,"female","CAN","Windows Desktop"
"V1577",2023-09-19,0,44,"female","US","Windows Desktop"
"M375",2023-09-19,0,15,"female","MEX","macOS Desktop"
"C254",2023-09-19,0,31,"male","CAN","Android"
"M2819",2023-09-19,0,41,"male","AUS","Windows Desktop"
"M1534",2023-09-19,0,56,"male","AUS","Android"
"I1605",2023-09-19,0,38,"female","UK","Android"
"T2218",2023-09-19,0,53,"female","AUS","macOS Desktop"
"K694",2023-09-19,0,41,"male","CAN","Android"
"L1969",2023-09-19,0,62,"male","US","Android"
"Z2146",2023-09-19,0,38,"male","US","Windows Desktop"
"C2700",2023-09-19,75.77,34,"female","US","Windows Desktop"
"Q454",2023-09-19,107.29,43,"male","UK","iOS"
"G2049",2023-09-19,29.73,82,"male","US","Android"
"U1719",2023-09-19,0,45,"female","GER","Windows Desktop"
"A2568",2023-09-19,0,17,"male","GER","Android"
"N1075",2023-09-19,0,35,"female","UK","Android"
"B1834",2023-09-19,0,21,"male","AUS","iOS"
"T1124",2023-09-19,0,28,"male","GER","iOS"
"A1055",2023-09-19,210.99,43,"male","CAN","Android"
"E2007",2023-09-19,0,40,"male","AUS","Android"
"I218",2023-09-19,0,40,"female","GER","Windows Desktop"
"Y605",2023-09-19,0,30,"male","CAN","Android"
"E2039",2023-09-19,0,60,"female","AUS","Android"
"F2097",2023-09-19,0,37,"female","AUS","iOS"
"H2714",2023-09-19,0,52,"male","US","macOS Desktop"
"S1752",2023-09-19,0,15,"male","CAN","Android"
"S1369",2023-09-19,0,10,"female","CAN","iOS"
"V2475",2023-09-19,0,74,"male","GER","Android"
"E1829",2023-09-19,0,26,"female","US","Android"
"G922",2023-09-19,0,34,"male","MEX","Windows Desktop"
"X2014",2023-09-19,0,32,"non-binary","US","Linux Desktop"
"E342",2023-09-19,0,29,"male","UK","iOS"
"U2384",2023-09-19,0,23,"female","GER","iOS"
"Z597",2023-09-19,0,41,"non-binary","US","Windows Desktop"
"E2023",2023-09-19,0,24,"male","AUS","Windows Desktop"
"H508",2023-09-19,0,42,"female","CAN","Android"
"Y1404",2023-09-19,0,58,"male","AUS","Android"
"W2751",2023-09-19,0,53,"female","GER","Android"
"E2527",2023-09-19,0,50,"female","AUS","Windows Desktop"
"Q1002",2023-09-19,0,37,"female","GER","Android"
"X2958",2023-09-19,0,40,"male","UK","iOS"
"B1688",2023-09-19,0,40,"female","MEX","Windows Desktop"
"P2535",2023-09-19,0,48,"female","US","iOS"
"F2344",2023-09-19,324.79,38,"male","CAN","iOS"
"S932",2023-09-19,0,14,"female","MEX","macOS Desktop"
"T905",2023-09-19,0,45,"female","GER","Windows Desktop"
"C2068",2023-09-19,0,15,"female","GER","Android"
"M2052",2023-09-19,129.28,17,"male","MEX","macOS Desktop"
"U2503",2023-09-19,172.89,44,"male","UK","Windows Desktop"
"T1748",2023-09-19,0,44,"female","MEX","Windows Desktop"
"B683",2023-09-19,67.93,26,"male","MEX","Windows Desktop"
"J383",2023-09-19,0,4,"male","MEX","Windows Desktop"
"F1093",2023-09-19,0,58,"female","UK","Android"
"E2196",2023-09-19,0,43,"female","CAN","Windows Desktop"
"L1814",2023-09-19,0,47,"male","AUS","Windows Desktop"
"W1436",2023-09-19,0,14,"male","MEX","Android"
"D2701",2023-09-19,0,48,"male","CAN","Android"
"O942",2023-09-19,0,45,"male","UK","Windows Desktop"
"Y650",2023-09-19,0,33,"female","GER","Android"
"K2694",2023-09-19,0,57,"female","AUS","Android"
"W1382",2023-09-19,0,49,"female","CAN","Android"
"C2969",2023-09-19,401.22,7,"non-binary","UK","Windows Desktop"
"E2827",2023-09-19,0,64,"male","AUS","Windows Desktop"
"I1604",2023-09-19,0,20,"female","MEX","Windows Desktop"
"T2815",2023-09-19,0,23,"female","CAN","macOS Desktop"
"M749",2023-09-19,0,56,"female","GER","macOS Desktop"
"U552",2023-09-19,0,28,"female","US","Android"
"N2667",2023-09-19,0,35,"female","MEX","Android"
"U1969",2023-09-19,0,61,"male","AUS","iOS"
"Q1975",2023-09-19,0,30,"male","GER","Android"
"M2264",2023-09-19,0,38,"female","UK","Windows Desktop"
"W1330",2023-09-19,0,27,"female","UK","Windows Desktop"
"A1361",2023-09-19,251.36,14,"female","UK","Android"
"W531",2023-09-19,0,42,"female","US","Windows Desktop"
"P447",2023-09-19,0,19,"female","CAN","Android"
"W2617",2023-09-19,0,53,"male","AUS","Windows Desktop"
"S405",2023-09-19,0,47,"female","AUS","Windows Desktop"
"Y2758",2023-09-19,0,33,"female","GER","Android"
"K2385",2023-09-19,0,45,"male","UK","Android"
"I719",2023-09-19,519.93,39,"female","UK","Windows Desktop"
"U709",2023-09-19,0,47,"male","US","Windows Desktop"
"A1418",2023-09-19,0,41,"male","MEX","Android"
"N1619",2023-09-20,0,21,"female","US","Windows Desktop"
"I1579",2023-09-20,0,43,"male","US","Windows Desktop"
"R2423",2023-09-20,0,33,"female","CAN","Linux Desktop"
"I295",2023-09-20,0,34,"female","US","iOS"
"F2612",2023-09-20,0,58,"male","MEX","Linux Desktop"
"A2832",2023-09-20,0,43,"male","MEX","iOS"
"T1326",2023-09-20,0,19,"male","AUS","Android"
"J1429",2023-09-20,0,33,"female","US","Android"
"X2515",2023-09-20,0,35,"female","US","Windows Desktop"
"S2648",2023-09-20,0,34,"female","GER","macOS Desktop"
"P2444",2023-09-20,0,43,"female","AUS","Android"
"S1305",2023-09-20,0,12,"female","CAN","Android"
"Z841",2023-09-20,0,39,"female","US","iOS"
"B1518",2023-09-20,0,16,"male","UK","Android"
"Z1967",2023-09-20,0,58,"female","CAN","Android"
"E428",2023-09-20,0,37,"male","UK","Android"
"O1048",2023-09-20,0,35,"female","US","Windows Desktop"
"Q2296",2023-09-20,0,52,"female","MEX","Android"
"O1995",2023-09-20,0,39,"female","UK","Windows Desktop"
"A1754",2023-09-20,0,78,"male","AUS","Windows Desktop"
"O1890",2023-09-20,0,31,"male","UK","Android"
"R2705",2023-09-20,0,52,"male","UK","Android"
"K327",2023-09-20,0,38,"female","GER","Windows Desktop"
"B2469",2023-09-20,0,32,"male","CAN","Windows Desktop"
"I168",2023-09-20,0,19,"female","CAN","Windows Desktop"
"M257",2023-09-20,0,32,"male","AUS","iOS"
"V559",2023-09-20,0,32,"male","MEX","Android"
"E450",2023-09-20,0,44,"female","GER","Windows Desktop"
"L1378",2023-09-20,0,36,"female","CAN","Windows Desktop"
"B1764",2023-09-20,0,26,"male","MEX","Linux Desktop"
"C1480",2023-09-20,0,50,"female","UK","Android"
"H2867",2023-09-20,0,24,"female","UK","Android"
"W1598",2023-09-20,0,24,"female","MEX","Windows Desktop"
"U1941",2023-09-20,0,21,"male","AUS","Android"
"T953",2023-09-20,0,38,"male","MEX","Android"
"I775",2023-09-20,0,43,"male","CAN","Windows Desktop"
"R1124",2023-09-20,0,47,"female","MEX","Windows Desktop"
"R740",2023-09-20,256.08,19,"female","MEX","Android"
"W1751",2023-09-20,0,56,"female","US","Android"
"Q391",2023-09-20,0,26,"male","GER","Android"
"R1854",2023-09-20,103.08,63,"male","US","macOS Desktop"
"T2890",2023-09-20,0,41,"male","US","Windows Desktop"
"F2715",2023-09-20,0,24,"female","CAN","iOS"
"Z941",2023-09-20,0,34,"female","MEX","Windows Desktop"
"L1187",2023-09-20,0,20,"female","MEX","Windows Desktop"
"X2093",2023-09-20,0,74,"non-binary","AUS","Android"
"T165",2023-09-20,0,20,"male","CAN","Windows Desktop"
"N2472",2023-09-20,0,26,"female","GER","Windows Desktop"
"G1741",2023-09-20,0,42,"female","CAN","Windows Desktop"
"A2446",2023-09-20,0,48,"male","MEX","Windows Desktop"
"T2630",2023-09-20,0,30,"female","GER","Android"
"R790",2023-09-20,16.29,46,"non-binary","MEX","iOS"
"C2454",2023-09-20,0,44,"female","US","iOS"
"T1289",2023-09-20,0,38,"male","MEX","Android"
"I2954",2023-09-20,0,75,"female","MEX","iOS"
"D636",2023-09-20,0,31,"female","US","Windows Desktop"
"X1534",2023-09-20,0,45,"female","US","Android"
"J622",2023-09-20,49.83,75,"male","MEX","Android"
"G2155",2023-09-20,0,57,"female","US","iOS"
"G711",2023-09-20,0,39,"male","US","macOS Desktop"
"B1633",2023-09-20,0,56,"female","US","Android"
"H1720",2023-09-20,0,20,"non-binary","CAN","Windows Desktop"
"L2589",2023-09-20,0,39,"female","MEX","Windows Desktop"
"D711",2023-09-20,0,50,"male","UK","Android"
"I1411",2023-09-20,0,50,"female","UK","Windows Desktop"
"M1177",2023-09-20,0,48,"male","CAN","Android"
"O2786",2023-09-20,0,25,"female","CAN","Windows Desktop"
"E1196",2023-09-20,0,48,"male","CAN","Windows Desktop"
"E1468",2023-09-20,0,31,"male","US","iOS"
"N143",2023-09-20,0,27,"male","AUS","Android"
"L1007",2023-09-20,0,48,"female","GER","Android"
"F1805",2023-09-20,0,10,"male","CAN","Android"
"L2146",2023-09-20,0,43,"male","MEX","Android"
"R1166",2023-09-20,0,62,"non-binary","US","Android"
"B999",2023-09-20,0,25,"female","CAN","Android"
"O2951",2023-09-20,0,16,"female","MEX","Windows Desktop"
"H531",2023-09-20,259.93,33,"female","AUS","Windows Desktop"
"E1603",2023-09-20,0,38,"male","AUS","Windows Desktop"
"M1672",2023-09-20,0,59,"female","GER","Android"
"R1512",2023-09-20,0,49,"male","AUS","Android"
"V2605",2023-09-20,0,15,"female","US","Windows Desktop"
"V2518",2023-09-20,0,43,"male","US","Android"
"G140",2023-09-20,0,38,"female","CAN","Windows Desktop"
"Q2091",2023-09-20,0,24,"non-binary","AUS","Windows Desktop"
"C821",2023-09-20,0,53,"male","GER","Windows Desktop"
"T2816",2023-09-20,0,55,"female","MEX","Windows Desktop"
"F1559",2023-09-20,0,45,"male","GER","iOS"
"I767",2023-09-20,0,47,"male","MEX","Windows Desktop"
"Z1912",2023-09-20,0,42,"female","UK","iOS"
"V1856",2023-09-20,0,40,"male","GER","Windows Desktop"
"Z1326",2023-09-20,0,20,"male","CAN","Windows Desktop"
"Y1883",2023-09-20,0,47,"male","AUS","Android"
"C1853",2023-09-20,0,37,"female","CAN","Windows Desktop"
"I359",2023-09-20,0,45,"male","MEX","Windows Desktop"
"G2486",2023-09-20,0,47,"female","AUS","Android"
"N2613",2023-09-20,0,26,"female","UK","Android"
"O674",2023-09-20,0,22,"male","AUS","macOS Desktop"
"V2789",2023-09-20,0,52,"male","GER","Windows Desktop"
"N277",2023-09-20,0,48,"female","MEX","Windows Desktop"
"I214",2023-09-20,0,28,"male","MEX","Android"
"J1484",2023-09-20,0,19,"female","CAN","Windows Desktop"
"Y462",2023-09-20,0,54,"female","MEX","Windows Desktop"
"G698",2023-09-20,0,55,"female","AUS","iOS"
"Z1857",2023-09-20,46.39,54,"female","UK","Android"
"N1709",2023-09-20,0,33,"female","MEX","macOS Desktop"
"G2428",2023-09-20,0,31,"female","GER","Android"
"M698",2023-09-20,0,39,"male","US","Android"
"K2855",2023-09-20,0,58,"female","AUS","Windows Desktop"
"N1281",2023-09-20,0,61,"female","GER","Android"
"W2299",2023-09-20,0,46,"male","UK","iOS"
"G2612",2023-09-20,0,26,"transgender","US","Windows Desktop"
"Q2607",2023-09-20,0,48,"male","CAN","Windows Desktop"
"E172",2023-09-20,0,58,"female","GER","Android"
"Y645",2023-09-20,434.51,35,"female","MEX","Windows Desktop"
"R2021",2023-09-20,0,44,"male","CAN","Android"
"W728",2023-09-20,0,22,"female","UK","Windows Desktop"
"G2163",2023-09-20,0,50,"non-binary","MEX","Android"
"H563",2023-09-20,0,31,"female","AUS","Windows Desktop"
"O2017",2023-09-20,0,30,"female","AUS","Windows Desktop"
"F550",2023-09-20,0,58,"female","GER","Android"
"M115",2023-09-20,0,56,"male","GER","Windows Desktop"
"N2096",2023-09-20,177.69,2,"male","UK","Android"
"U1340",2023-09-20,0,31,"non-binary","GER","macOS Desktop"
"S1243",2023-09-20,0,23,"male","AUS","Windows Desktop"
"O1374",2023-09-20,234.43,21,"female","US","iOS"
"H352",2023-09-20,0,50,"male","MEX","macOS Desktop"
"V2692",2023-09-20,0,48,"male","UK","Windows Desktop"
"G1436",2023-09-20,0,17,"female","UK","Android"
"V727",2023-09-20,0,27,"female","CAN","Android"
"V533",2023-09-20,0,64,"female","CAN","Android"
"F2961",2023-09-20,0,41,"male","AUS","Windows Desktop"
"P2423",2023-09-20,0,38,"female","GER","Linux Desktop"
"Y1405",2023-09-20,0,25,"male","MEX","Android"
"U726",2023-09-20,0,35,"male","US","Windows Desktop"
"Y2900",2023-09-21,0,43,"female","CAN","Android"
"P1272",2023-09-21,0,24,"female","UK","Windows Desktop"
"F2691",2023-09-21,0,37,"male","UK","Android"
"Q2825",2023-09-21,0,34,"female","GER","Windows Desktop"
"J342",2023-09-21,0,21,"male","AUS","Android"
"J907",2023-09-21,0,21,"female","MEX","iOS"
"Y360",2023-09-21,0,31,"male","AUS","Windows Desktop"
"M1926",2023-09-21,0,44,"female","CAN","Android"
"R2975",2023-09-21,0,47,"female","US","Windows Desktop"
"F2174",2023-09-21,0,46,"female","GER","Windows Desktop"
"X1907",2023-09-21,0,59,"female","US","macOS Desktop"
"J1488",2023-09-21,0,46,"male","CAN","Windows Desktop"
"Z2193",2023-09-21,254.83,30,"female","CAN","Android"
"H209",2023-09-21,0,43,"female","US","Linux Desktop"
"A1207",2023-09-21,0,48,"male","US","Android"
"G2191",2023-09-21,0,26,"female","UK","macOS Desktop"
"L1260",2023-09-21,0,30,"male","UK","Android"
"G1394",2023-09-21,0,23,"female","GER","Windows Desktop"
"R100",2023-09-21,0,58,"male","UK","Windows Desktop"
"Y1436",2023-09-21,0,51,"female","UK","Android"
"C1489",2023-09-21,0,56,"male","GER","Windows Desktop"
"X1015",2023-09-21,0,39,"female","UK","iOS"
"S1330",2023-09-21,0,49,"male","US","macOS Desktop"
"J1200",2023-09-21,0,28,"female","AUS","Android"
"E568",2023-09-21,0,34,"female","UK","Windows Desktop"
"W701",2023-09-21,0,40,"male","GER","macOS Desktop"
"K1698",2023-09-21,0,34,"male","CAN","Android"
"E1586",2023-09-21,0,29,"male","UK","Android"
"K819",2023-09-21,0,20,"female","US","Windows Desktop"
"K1688",2023-09-21,0,37,"male","UK","Android"
"O1872",2023-09-21,0,42,"female","GER","Android"
"I2829",2023-09-21,0,47,"male","MEX","iOS"
"J1909",2023-09-21,0,25,"male","UK","macOS Desktop"
"O2728",2023-09-21,181.42,43,"non-binary","US","Windows Desktop"
"S661",2023-09-21,280.08,40,"female","MEX","Windows Desktop"
"U767",2023-09-21,0,23,"female","CAN","Windows Desktop"
"X394",2023-09-21,0,37,"female","MEX","Windows Desktop"
"U1919",2023-09-21,0,35,"female","AUS","Linux Desktop"
"W1724",2023-09-21,0,47,"female","GER","Windows Desktop"
"V2204",2023-09-21,0,37,"female","CAN","iOS"
"B2787",2023-09-21,0,69,"female","US","Android"
"O1356",2023-09-21,0,59,"female","CAN","iOS"
"S605",2023-09-21,0,36,"male","MEX","Windows Desktop"
"E1991",2023-09-21,0,39,"male","CAN","iOS"
"S1318",2023-09-21,82.64,14,"female","MEX","Windows Desktop"
"D158",2023-09-21,0,55,"female","US","iOS"
"N1785",2023-09-21,0,14,"female","MEX","Windows Desktop"
"K971",2023-09-21,0,14,"female","UK","Windows Desktop"
"V939",2023-09-21,277.31,39,"male","AUS","Android"
"T2310",2023-09-21,0,43,"female","US","Windows Desktop"
"L1306",2023-09-21,0,13,"female","UK","Android"
"O1082",2023-09-21,0,44,"male","CAN","Windows Desktop"
