"departament_id","intervention","engagement_score","tenure","n_of_reports","gender","role","last_engagement_score","department_score","department_size"
4,1,2.51,6,4,1,0,1.77,-1,1070
4,1,1.55,5,2,2,0,1.35,-1,1070
4,1,1.17,6,4,2,0,0.05,-1,1070
4,1,-0.51,5,8,2,0,-0.12,-1,1070
4,1,0.43,5,2,1,0,0.1,-1,1070
4,1,0.74,5,2,1,0,-0.41,-1,1070
4,1,0.69,6,2,1,0,0.85,-1,1070
4,1,0.92,6,2,1,0,-0.6,-1,1070
4,1,0.93,6,4,2,0,0.44,-1,1070
4,1,0.36,3,2,1,0,-0.1,-1,1070
4,1,0.3,5,2,1,0,1.32,-1,1070
4,1,1.16,5,7,1,0,0.12,-1,1070
4,1,0.77,5,4,2,0,-1.89,-1,1070
4,1,-0.33,6,2,1,0,-0.84,-1,1070
4,1,0.71,6,2,2,0,0.37,-1,1070
4,1,1.34,5,8,1,0,1.36,-1,1070
4,1,-0.45,5,4,2,0,1.09,-1,1070
4,1,2.43,5,2,2,0,0.71,-1,1070
4,1,-0.28,5,2,1,0,-1.07,-1,1070
4,1,2.18,7,2,1,0,-0.55,-1,1070
4,1,-0.13,5,4,1,0,0.52,-1,1070
4,1,0.5,5,2,1,0,0.46,-1,1070
4,1,0.62,5,5,2,0,-0.88,-1,1070
4,1,1.66,6,2,2,0,1.16,-1,1070
4,1,-1.15,4,7,1,0,0.5,-1,1070
4,1,-1.21,3,2,2,0,-1.3,-1,1070
4,1,0.38,3,2,2,0,1.37,-1,1070
4,1,1.67,7,4,1,0,-1.3,-1,1070
4,1,0.08,3,4,1,0,1.83,-1,1070
4,1,1.87,6,4,2,0,-0.38,-1,1070
4,1,-0.32,6,8,2,0,0.7,-1,1070
4,1,-0.73,4,2,1,0,0.93,-1,1070
4,1,1.1,5,1,1,0,1.17,-1,1070
4,1,0.91,5,2,1,0,-0.4,-1,1070
4,1,2.01,6,2,1,0,-0.49,-1,1070
4,1,0.37,2,2,1,0,-0.71,-1,1070
4,1,2.16,6,8,1,0,-0.23,-1,1070
4,1,1.88,6,5,1,0,0.45,-1,1070
4,1,1.13,5,2,1,0,0.81,-1,1070
4,1,1.23,5,7,1,0,-0.94,-1,1070
4,1,-0.87,4,7,2,0,0.71,-1,1070
4,1,3.08,7,1,2,0,1.5,-1,1070
4,1,-0.38,5,2,1,0,0.68,-1,1070
4,1,0.54,5,5,2,0,-0.01,-1,1070
4,1,1.69,6,2,1,0,-0.68,-1,1070
4,1,0.95,6,8,1,0,0.93,-1,1070
4,1,0.76,3,2,2,0,-0.42,-1,1070
4,1,0.38,4,2,1,0,-1.57,-1,1070
4,1,1.62,5,4,1,0,1.09,-1,1070
4,1,2.47,7,2,2,0,1.56,-1,1070
4,1,0.6,5,4,2,0,-0.08,-1,1070
4,1,0.4,4,2,2,0,0.35,-1,1070
4,1,1.3,4,2,1,0,-0.26,-1,1070
4,1,1.12,6,4,2,0,-0.71,-1,1070
4,1,-1.1,4,2,2,0,2.09,-1,1070
4,1,0.54,4,2,1,0,-0.94,-1,1070
4,1,1.28,7,1,1,0,-1.43,-1,1070
4,1,-0.89,3,4,2,0,-0.44,-1,1070
4,1,0.77,6,4,2,0,-1.1,-1,1070
4,1,2.53,7,2,1,0,1.42,-1,1070
4,1,1.25,5,2,1,0,-0.65,-1,1070
4,1,-0.96,5,8,2,0,0.93,-1,1070
4,1,-0.79,3,2,2,0,0.09,-1,1070
4,1,0.4,5,4,2,0,0.32,-1,1070
4,1,0.75,2,2,1,0,1.09,-1,1070
4,1,1.18,6,2,1,0,0.23,-1,1070
4,1,-0.06,2,2,1,0,2.07,-1,1070
4,1,0.01,3,2,1,0,0.39,-1,1070
4,1,0,5,2,1,0,-2.39,-1,1070
4,1,0.45,7,8,2,0,1.02,-1,1070
3,1,1.47,5,8,1,2,2.67,-1,851
3,1,0.03,4,8,1,2,1.96,-1,851
3,1,1.95,7,8,1,2,2.44,-1,851
3,1,1.49,7,1,1,2,1.71,-1,851
3,1,3.16,7,2,1,2,1.79,-1,851
3,1,0.65,5,4,2,2,3.22,-1,851
3,1,-0.3,6,2,1,2,2.71,-1,851
3,1,-0.54,5,2,1,2,2.4,-1,851
3,1,-0.85,4,4,2,2,1.33,-1,851
3,1,0.89,6,4,2,2,2.29,-1,851
3,1,0.04,6,4,1,2,3.76,-1,851
3,1,1.81,6,5,1,2,3.14,-1,851
3,1,1.42,5,4,2,2,2.58,-1,851
3,1,0.82,7,8,2,2,2.37,-1,851
3,1,0.46,6,4,2,2,1.88,-1,851
3,1,1.52,7,8,1,2,0.18,-1,851
3,1,0.29,7,4,1,2,2.24,-1,851
3,1,1.96,6,4,2,2,1.88,-1,851
3,1,1.78,7,5,1,2,1.72,-1,851
3,1,0.98,7,4,1,2,4.91,-1,851
3,1,-0.59,6,4,1,2,2.61,-1,851
3,1,0.83,3,4,1,2,1.19,-1,851
3,1,-0.25,6,4,1,2,2.77,-1,851
3,1,1.07,5,5,2,2,1.23,-1,851
3,1,2.33,6,5,1,2,1.03,-1,851
3,1,2.61,7,8,2,2,2.68,-1,851
3,1,-0.45,6,4,2,2,2.22,-1,851
3,1,-0.14,6,4,1,2,0.49,-1,851
3,1,0.97,6,8,1,2,2.26,-1,851
3,1,0.76,5,5,2,2,1.4,-1,851
3,1,0.34,6,1,1,2,2.3,-1,851
3,1,0.25,6,4,2,2,2.11,-1,851
3,1,2.16,7,4,1,2,3.44,-1,851
3,1,-0.12,6,4,1,2,1.99,-1,851
3,1,1.23,6,8,2,2,0.72,-1,851
3,1,0.51,5,4,2,2,2.74,-1,851
3,1,0.17,5,4,2,2,2.01,-1,851
3,1,1.94,6,4,1,2,2.89,-1,851
3,1,-0.92,5,4,2,2,2.07,-1,851
3,1,1.83,5,4,2,2,1.6,-1,851
3,1,0.87,7,4,2,2,3.01,-1,851
3,1,1.48,6,4,2,2,2.56,-1,851
3,1,1.92,6,7,2,2,5.11,-1,851
3,1,1.7,6,2,2,2,1.28,-1,851
3,1,-1.28,5,2,2,2,2,-1,851
3,1,-0.71,4,8,1,2,0.12,-1,851
3,1,-0.08,5,2,1,2,1.1,-1,851
3,1,-0.4,6,2,2,2,2.55,-1,851
3,1,1.62,6,2,1,2,2.62,-1,851
3,1,1.66,6,2,1,2,3.53,-1,851
3,1,0.33,6,2,1,2,2.81,-1,851
3,1,-0.52,4,2,2,2,0.78,-1,851
3,1,1.76,5,2,1,2,3.63,-1,851
3,1,-2.01,3,2,2,2,1.07,-1,851
3,1,2.03,5,2,1,2,3.62,-1,851
3,1,1.74,6,8,2,2,1.71,-1,851
3,1,1.96,5,4,2,2,4.21,-1,851
3,1,1.31,5,5,1,2,2.87,-1,851
3,1,3.35,7,4,1,2,4.81,-1,851
3,1,1.79,7,1,1,2,2.54,-1,851
3,1,2.14,6,8,1,2,1.73,-1,851
3,1,0.5,6,8,1,2,1.04,-1,851
3,1,0.37,6,4,2,2,1.71,-1,851
3,1,-0.42,6,4,2,2,1.45,-1,851
3,1,1.88,6,5,1,2,0.39,-1,851
3,1,-1.15,2,2,2,2,2.33,-1,851
3,1,-0.63,6,4,2,2,1.15,-1,851
3,1,0.39,6,8,2,2,2.28,-1,851
3,1,0.06,6,4,2,2,3.23,-1,851
3,1,0.6,5,4,2,2,-0.04,-1,851
3,1,-0.16,4,4,1,2,2.44,-1,851
3,1,-0.26,6,2,2,2,2.69,-1,851
3,1,0.45,5,2,2,2,1.97,-1,851
2,1,2.41,5,2,1,4,-1.31,0,1259
2,1,1.08,6,2,1,4,1.71,0,1259
2,1,0.62,5,4,2,4,0.99,0,1259
2,1,1.24,6,4,1,4,0.25,0,1259
2,1,1.4,6,8,2,4,-0.41,0,1259
2,1,0.06,4,8,1,4,-0.35,0,1259
2,1,-0.01,5,4,1,4,-0.43,0,1259
2,1,-0.11,4,5,1,4,-1.94,0,1259
2,1,1.12,5,4,1,4,0.27,0,1259
2,1,1.74,6,4,1,4,-0.07,0,1259
2,1,1.38,6,2,2,4,-0.6,0,1259
2,1,-0.74,6,4,1,4,-2.14,0,1259
2,1,2.75,7,4,1,4,-1.6,0,1259
2,1,0.43,6,4,2,4,-0.13,0,1259
2,1,1.56,6,1,1,4,-0.16,0,1259
2,1,1.78,7,2,1,4,0.97,0,1259
2,1,0.36,4,8,2,4,0.09,0,1259
2,1,0.77,6,4,2,4,-1.36,0,1259
2,1,1.99,7,4,1,4,0.99,0,1259
2,1,1.7,7,2,2,4,0.23,0,1259
2,1,0.35,5,2,2,4,0,0,1259
2,1,0.2,5,8,2,4,-0.67,0,1259
2,1,0.49,5,3,1,4,-0.5,0,1259
2,1,0.77,5,2,2,4,0.04,0,1259
2,1,-0.44,6,4,1,4,0.51,0,1259
2,1,-0.44,4,2,1,4,-1.9,0,1259
2,1,2.18,6,2,2,4,0.43,0,1259
2,1,1.25,6,5,2,4,-0.94,0,1259
2,1,-0.65,5,2,2,4,-0.12,0,1259
2,1,-0.28,4,2,2,4,0.91,0,1259
2,1,1.28,6,8,1,4,-0.87,0,1259
2,1,2.46,7,8,1,4,-1.2,0,1259
2,1,0.68,6,4,1,4,-1.14,0,1259
2,1,-0.18,4,8,2,4,0.13,0,1259
2,1,1.09,7,4,2,4,0.43,0,1259
2,1,-0.93,5,1,1,4,0.96,0,1259
2,1,0.18,6,2,1,4,0.09,0,1259
2,1,-0.05,5,4,2,4,0.25,0,1259
2,1,-0.8,4,4,1,4,1.34,0,1259
2,1,0.92,4,2,2,4,-0.39,0,1259
2,1,1.27,6,8,2,4,-0.97,0,1259
2,1,2.67,7,4,1,4,-1.11,0,1259
2,1,-1.18,3,6,2,4,1.11,0,1259
2,1,0.87,6,4,2,4,-1.79,0,1259
2,1,0.79,6,2,2,4,-1.53,0,1259
2,1,0.12,5,4,1,4,0.62,0,1259
2,1,1.62,7,4,1,4,0.48,0,1259
2,1,0.79,7,4,1,4,-0.57,0,1259
2,1,-0.84,4,4,2,4,-0.84,0,1259
2,1,1.17,6,4,1,4,-0.51,0,1259
2,1,0.58,6,4,2,4,0.24,0,1259
2,1,0.85,6,8,1,4,0.49,0,1259
2,1,0.31,5,2,2,4,-1.46,0,1259
2,1,0.53,5,4,1,4,1.25,0,1259
2,1,1.71,7,4,2,4,-1.28,0,1259
2,1,1.51,6,2,1,4,0.33,0,1259
2,1,-0.74,5,4,2,4,2.24,0,1259
2,1,-1.22,4,2,2,4,-0.11,0,1259
2,1,1.26,6,8,2,4,0.88,0,1259
2,1,0.77,6,4,1,4,-0.69,0,1259
2,1,1.32,7,4,2,4,-0.26,0,1259
2,1,0.64,6,4,2,4,0,0,1259
2,1,1.02,6,2,1,4,0.33,0,1259
2,1,1.45,6,2,2,4,-0.24,0,1259
2,1,-0.41,6,2,2,4,0.47,0,1259
2,1,0.52,1,4,1,4,0.97,0,1259
2,1,0.29,5,4,2,4,-1.54,0,1259
2,1,1.57,6,2,2,4,0.01,0,1259
2,1,0.04,4,8,1,4,2.03,0,1259
2,1,0.77,5,2,2,4,0.38,0,1259
2,1,0.37,6,4,1,4,-0.65,0,1259
2,1,1.12,6,2,1,4,0.36,0,1259
2,1,2.96,7,2,1,4,-0.55,0,1259
2,1,-0.14,1,2,2,4,0.61,0,1259
2,1,-0.09,4,2,2,4,-1.03,0,1259
2,1,1.24,5,2,1,4,0.74,0,1259
2,1,-0.37,4,2,2,4,-0.43,0,1259
2,1,1.15,6,2,2,4,0.78,0,1259
2,1,-0.12,5,2,1,4,0.31,0,1259
2,1,-0.1,4,2,2,4,0.11,0,1259
2,1,-0.42,5,2,1,4,0.49,0,1259
2,1,1.64,5,8,1,4,-1.64,0,1259
2,1,0.95,5,4,2,4,-1.19,0,1259
2,1,1.22,6,8,1,4,-0.09,0,1259
2,1,0.45,7,8,2,4,-0.08,0,1259
2,1,-0.44,4,2,1,4,-0.01,0,1259
2,1,1.03,6,2,2,4,0.6,0,1259
2,1,-0.85,5,2,2,4,1.74,0,1259
2,1,-1.44,5,8,2,4,0.88,0,1259
2,1,2.1,6,8,2,4,0.46,0,1259
2,1,-0.31,6,2,1,4,-0.38,0,1259
2,1,1.02,5,2,1,4,-0.54,0,1259
2,1,0.77,6,2,2,4,1.65,0,1259
2,1,-0.15,3,2,1,4,0.67,0,1259
2,1,0.41,6,2,2,4,1.28,0,1259
2,1,1.81,7,8,2,4,-0.71,0,1259
2,1,0.76,5,2,2,4,-1.1,0,1259
2,1,1.54,5,8,1,4,-0.03,0,1259
2,1,0.81,5,2,1,4,-0.6,0,1259
2,1,-0.46,4,4,1,4,0.28,0,1259
2,1,0.51,5,2,2,4,0.38,0,1259
2,1,-1.12,5,4,1,4,-0.12,0,1259
2,1,0.53,6,4,1,4,-1.16,0,1259
2,1,-0.78,5,8,2,4,-0.91,0,1259
2,1,-0.42,3,2,1,4,-3.01,0,1259
2,1,0.58,6,2,2,4,0.21,0,1259
2,1,0.17,5,2,2,4,-0.97,0,1259
2,1,0.46,5,4,2,4,-1.06,0,1259
2,1,-0.11,5,2,1,4,-0.25,0,1259
2,1,-0.17,5,2,2,4,1.3,0,1259
2,1,0.81,6,4,1,4,-0.08,0,1259
2,1,0.87,4,8,1,4,-0.22,0,1259
2,1,0.89,5,2,1,4,-0.52,0,1259
2,1,0.17,4,2,2,4,0.75,0,1259
1,1,0.69,6,8,1,3,0.01,1,323
1,1,0.7,5,5,1,3,-1.47,1,323
1,1,-1.4,5,8,2,3,-1.41,1,323
1,1,1.43,6,4,1,3,-1.53,1,323
1,1,0.54,6,8,1,3,-2.28,1,323
1,1,-0.37,5,2,1,3,-1.27,1,323
1,1,0.56,6,4,1,3,-0.02,1,323
1,1,-0.42,5,2,2,3,-1.64,1,323
1,1,-1.2,5,2,1,3,0.53,1,323
1,1,-1.56,4,2,1,3,0.23,1,323
1,1,0.1,6,8,2,3,-1.04,1,323
1,1,-0.91,4,8,2,3,-0.87,1,323
1,1,0.39,6,8,2,3,-2.57,1,323
1,1,-1.64,5,8,2,3,-1.76,1,323
1,1,1.22,4,3,2,3,-2.36,1,323
1,1,0.87,5,8,2,3,-2.18,1,323
1,1,-0.27,6,4,2,3,-0.05,1,323
1,1,-0.81,6,4,2,3,-1.12,1,323
1,1,-0.09,4,2,1,3,-2.47,1,323
1,1,-0.13,6,3,1,3,-2.7,1,323
1,1,-0.14,5,2,1,3,-0.11,1,323
1,1,-0.62,6,8,1,3,-0.69,1,323
1,1,-1.57,4,4,1,3,-2.88,1,323
1,1,-0.85,5,4,1,3,-2.68,1,323
76,0,-2.08,5,4,2,4,0.93,0,843
76,0,1.7,5,8,1,4,0.79,0,843
76,0,0.46,5,4,2,4,0.66,0,843
76,1,0.06,5,8,2,4,0.14,0,843
76,0,0.09,6,4,2,4,0.92,0,843
76,0,0.87,6,4,2,4,0.1,0,843
76,0,-0.92,5,4,2,4,1.7,0,843
76,0,1.48,6,4,1,4,1.41,0,843
76,0,0.04,5,2,1,4,1.2,0,843
76,0,1.57,6,4,2,4,1.68,0,843
76,0,0.94,6,4,1,4,1.59,0,843
76,0,0.04,6,4,2,4,1.1,0,843
76,0,-0.82,5,4,1,4,0.06,0,843
76,0,-0.28,4,4,2,4,1.13,0,843
76,0,-2.03,6,4,2,4,1.66,0,843
76,1,0.65,6,1,1,4,0.86,0,843
76,0,1.73,7,4,1,4,2.08,0,843
76,0,1.34,5,4,1,4,1.52,0,843
76,0,0.34,6,4,1,4,1.73,0,843
76,0,-1.02,3,4,1,4,2.32,0,843
76,0,-1.67,4,4,1,4,1.84,0,843
76,0,0.31,4,8,1,4,-0.2,0,843
76,0,1.94,7,8,1,4,1.45,0,843
76,0,0.55,5,4,1,4,0.51,0,843
76,0,-0.39,5,8,2,4,1.48,0,843
76,0,-0.43,5,4,2,4,-0.18,0,843
76,1,0.57,6,4,2,4,1.35,0,843
76,1,0.29,6,4,2,4,1.8,0,843
76,1,-0.16,5,4,2,4,1.36,0,843
76,0,0.21,5,4,1,4,0.38,0,843
76,1,0.39,6,4,2,4,1.19,0,843
76,0,-0.06,5,4,2,4,0.86,0,843
76,0,0.41,6,4,2,4,1.06,0,843
76,1,-0.55,6,4,2,4,1.58,0,843
76,1,-0.31,7,1,1,4,-0.75,0,843
76,1,-0.3,5,4,2,4,-0.98,0,843
76,0,-0.93,5,4,2,4,1.75,0,843
76,1,1.4,6,4,2,4,1.36,0,843
76,0,-1.34,5,4,2,4,0.48,0,843
76,0,-0.54,5,4,2,4,2.58,0,843
76,1,-0.81,5,4,1,4,3.04,0,843
76,0,0.48,6,4,2,4,1.15,0,843
76,0,0.15,5,4,2,4,1.73,0,843
76,1,-1,5,4,2,4,0.24,0,843
76,0,-1.44,5,4,2,4,-0.45,0,843
76,0,-0.15,5,8,1,4,-0.14,0,843
76,0,0.57,5,4,1,4,1.26,0,843
76,0,-0.72,5,4,2,4,0.45,0,843
76,0,0.14,5,4,1,4,1.7,0,843
76,1,0.59,6,4,1,4,0.86,0,843
76,0,1.9,7,5,1,4,0.8,0,843
76,1,-0.99,5,8,1,4,2.23,0,843
76,0,-2.05,5,4,1,4,-0.23,0,843
76,1,0.73,6,4,1,4,0.94,0,843
76,0,-1.21,6,4,1,4,0.85,0,843
76,0,-0.29,5,4,1,4,1.34,0,843
76,1,0.61,5,8,1,4,0.08,0,843
76,1,0.53,6,4,2,4,-0.33,0,843
76,1,-0.22,5,4,2,4,0.74,0,843
76,1,-1.45,5,4,1,4,-0.27,0,843
76,1,0.85,7,4,1,4,0.17,0,843
76,0,-1.52,5,4,2,4,0.85,0,843
76,0,-0.16,5,4,2,4,0.09,0,843
76,0,-0.34,5,4,2,4,0.61,0,843
76,0,-0.87,4,4,2,4,0.95,0,843
76,1,-1.01,6,4,2,4,2.98,0,843
76,1,0.03,6,4,1,4,-0.02,0,843
76,1,-1.44,6,4,2,4,0.76,0,843
76,0,0.56,5,4,1,4,0.59,0,843
76,0,0.11,5,4,2,4,0.92,0,843
76,0,1.63,6,4,2,4,-1.24,0,843
76,0,0.06,6,4,1,4,0.92,0,843
76,1,1.48,6,4,2,4,-0.99,0,843
76,1,-0.65,7,8,1,4,1.56,0,843
76,0,-0.91,5,5,2,4,0.57,0,843
76,0,0.2,6,4,2,4,0.99,0,843
76,1,-1.27,6,4,2,4,-0.47,0,843
76,0,0.28,6,4,1,4,1.43,0,843
76,1,0.71,6,4,2,4,1.57,0,843
76,0,-2.04,4,4,1,4,0.86,0,843
76,0,-0.93,4,4,2,4,0.55,0,843
76,0,-0.35,6,4,2,4,1.09,0,843
76,0,0.12,6,4,2,4,1.72,0,843
76,0,1.35,6,4,1,4,2.54,0,843
76,1,-2.06,3,4,2,4,-0.43,0,843
76,0,-0.73,6,4,2,4,0.48,0,843
76,0,-1.64,6,4,2,4,0.49,0,843
76,0,1.1,6,8,1,4,1.46,0,843
76,0,-0.17,5,4,1,4,-0.42,0,843
76,0,-1.45,3,4,1,4,-1,0,843
76,0,-0.02,5,4,1,4,-0.89,0,843
76,0,0.62,5,8,1,4,1.28,0,843
76,1,-0.11,5,4,2,4,0.5,0,843
76,0,-0.09,6,4,2,4,-1.21,0,843
76,0,1.29,5,2,1,4,0.8,0,843
76,0,-0.58,5,8,2,4,1.28,0,843
76,0,-0.39,6,4,1,4,-0.3,0,843
76,1,0.83,6,4,2,4,0.49,0,843
76,1,0.94,6,8,2,4,0.36,0,843
76,1,-0.03,6,4,2,4,-0.15,0,843
76,0,1.1,6,4,2,4,1.44,0,843
76,0,-0.41,5,4,2,4,0.21,0,843
76,0,-0.45,5,8,1,4,0,0,843
76,0,-0.53,6,8,2,4,-0.25,0,843
76,0,-0.04,5,4,2,4,-0.15,0,843
76,0,0.5,5,4,2,4,1.03,0,843
76,1,-0.42,5,4,1,4,0.51,0,843
76,0,1.16,5,4,1,4,-0.37,0,843
76,1,0.2,6,4,2,4,0.62,0,843
76,0,0,2,8,1,4,0.14,0,843
76,1,-1.48,6,4,1,4,1.95,0,843
76,0,-0.1,5,2,1,4,0.28,0,843
76,1,1.68,6,4,2,4,0.68,0,843
76,0,-0.57,2,8,2,4,-0.82,0,843
76,0,-0.56,1,8,1,4,-0.22,0,843
76,0,-2.12,5,4,2,4,1.28,0,843
76,1,0.87,6,4,1,4,1.73,0,843
76,1,-1.05,6,4,2,4,1.26,0,843
76,1,-1.78,3,4,2,4,1.34,0,843
76,0,0.7,3,8,1,4,1.54,0,843
76,0,-0.78,5,4,1,4,-0.21,0,843
76,0,0.76,6,4,1,4,1.36,0,843
76,0,-0.54,6,4,2,4,-0.73,0,843
76,1,0.05,6,4,1,4,0.4,0,843
76,1,0.1,6,8,1,4,1.65,0,843
76,0,1.51,6,1,2,4,0.43,0,843
76,0,-0.82,5,1,1,4,0.86,0,843
76,1,-1.83,5,4,1,4,0.91,0,843
76,0,-0.19,5,4,1,4,2.19,0,843
76,0,-0.52,5,4,2,4,1.95,0,843
76,0,0.34,6,4,1,4,1.11,0,843
76,0,0.71,6,1,1,4,0.85,0,843
75,0,-0.91,4,2,2,3,-1.74,0,665
75,0,-0.41,5,2,2,3,-1.71,0,665
75,0,-2.17,5,2,2,3,-0.81,0,665
75,0,-0.84,4,2,2,3,-0.61,0,665
75,0,-0.28,5,2,1,3,-0.9,0,665
75,0,-0.37,5,2,1,3,0.64,0,665
75,0,-1.22,6,4,2,3,0.79,0,665
75,1,1.36,5,8,2,3,-2.05,0,665
75,0,-1.89,5,8,1,3,-0.64,0,665
75,1,0.99,7,8,1,3,-0.31,0,665
75,0,1.85,6,2,1,3,-3.08,0,665
75,0,0.1,5,2,1,3,-0.78,0,665
75,0,-0.9,3,2,2,3,-0.77,0,665
75,1,-0.08,5,8,1,3,-0.72,0,665
75,0,-1.48,5,2,2,3,-0.45,0,665
75,0,-0.54,5,2,2,3,-1.16,0,665
75,0,0.29,6,8,2,3,-0.55,0,665
75,0,-0.2,5,2,2,3,-1.11,0,665
75,0,1.11,7,8,1,3,1.36,0,665
75,0,0.87,5,2,1,3,-0.36,0,665
75,1,0.67,6,8,2,3,0.31,0,665
75,0,0.79,4,2,1,3,-1.74,0,665
75,0,-0.35,4,2,2,3,0.55,0,665
75,0,-0.38,6,8,1,3,-1.91,0,665
75,0,1.77,6,8,1,3,-1.65,0,665
75,0,-0.2,5,5,2,3,-1.78,0,665
75,0,0.44,5,2,1,3,0.05,0,665
75,1,0.56,6,2,2,3,-0.29,0,665
75,1,0.46,6,2,1,3,-0.79,0,665
75,0,-0.28,4,2,2,3,-0.92,0,665
75,1,0.81,5,4,1,3,-1.22,0,665
75,1,-0.31,5,2,1,3,0.2,0,665
75,1,-0.2,5,2,2,3,-1.45,0,665
75,0,0.51,5,2,1,3,0.27,0,665
75,0,-0.24,4,2,1,3,-1.61,0,665
75,0,-0.18,5,8,2,3,-0.48,0,665
75,0,-0.11,4,4,1,3,0.77,0,665
75,0,-0.08,6,8,1,3,-0.29,0,665
75,0,0.31,4,8,1,3,-2.39,0,665
75,0,1.29,5,2,1,3,-0.93,0,665
75,1,-1.02,5,2,2,3,0.25,0,665
75,0,1.3,5,5,1,3,0.89,0,665
75,0,-1.16,5,2,2,3,-0.97,0,665
75,1,1.39,7,2,1,3,-1.38,0,665
75,0,-0.36,4,8,1,3,0.78,0,665
75,0,1.67,5,4,1,3,-2.19,0,665
75,0,0.91,5,2,1,3,-0.99,0,665
75,0,1.09,6,8,1,3,-0.3,0,665
75,0,-1.29,2,8,2,3,-1.14,0,665
75,0,1.19,5,2,1,3,0.26,0,665
75,0,-0.49,6,2,2,3,-0.61,0,665
75,0,0.21,5,2,2,3,-0.61,0,665
75,1,-0.2,5,8,1,3,-0.63,0,665
75,0,-0.98,5,4,2,3,-3.42,0,665
75,0,-0.78,6,2,1,3,-1.57,0,665
75,1,-0.71,6,4,1,3,-0.3,0,665
75,0,-0.58,6,2,1,3,-2,0,665
75,0,0.23,5,2,1,3,-1.37,0,665
75,0,-0.51,5,4,2,3,-1.88,0,665
75,0,2.04,6,2,2,3,0,0,665
75,1,0.49,7,2,1,3,-1.19,0,665
75,0,-0.35,5,4,1,3,0.17,0,665
75,0,-1.1,4,4,1,3,-0.25,0,665
75,0,-0.3,3,4,1,3,-1.48,0,665
75,1,0.46,6,2,2,3,0.45,0,665
75,1,0.15,7,8,1,3,-0.19,0,665
75,0,-0.01,4,2,2,3,-2.33,0,665
75,0,-0.37,6,8,1,3,0.08,0,665
75,0,0.18,5,8,2,3,-1.51,0,665
75,0,0.23,5,8,2,3,-1.37,0,665
75,0,0.06,4,2,1,3,0.55,0,665
75,1,1.31,5,8,2,3,-1.11,0,665
75,0,2.27,7,2,1,3,-0.85,0,665
75,0,0.38,6,4,2,3,0.65,0,665
75,1,-0.36,5,2,2,3,-1.88,0,665
75,0,0.78,7,4,2,3,0.83,0,665
75,1,0.12,6,4,1,3,1.46,0,665
75,1,0.01,6,8,2,3,-0.65,0,665
75,0,-0.4,5,8,1,3,-0.88,0,665
75,0,-0.42,5,4,2,3,-3.21,0,665
75,0,1.16,5,4,1,3,-3.49,0,665
75,0,-0.93,5,2,2,3,1.62,0,665
75,0,-0.81,4,8,1,3,0.52,0,665
75,0,0.22,6,2,2,3,-1.95,0,665
75,0,0.48,6,2,2,3,0.54,0,665
75,0,-0.11,5,8,2,3,-0.11,0,665
75,0,-0.54,5,8,2,3,-0.53,0,665
75,0,0.49,5,2,1,3,-1.06,0,665
75,0,0.37,5,2,2,3,0.53,0,665
75,0,-1.73,4,2,1,3,-1.63,0,665
75,0,0.34,4,5,2,3,-1.96,0,665
75,0,-1.45,5,8,1,3,-1.59,0,665
75,0,1.12,5,2,1,3,-1.27,0,665
75,0,-0.16,6,4,2,3,-0.1,0,665
75,1,0.78,6,2,2,3,-0.08,0,665
75,0,-1.38,5,8,1,3,-1.03,0,665
75,0,1,6,4,1,3,-1.14,0,665
75,0,-1.72,5,8,2,3,-0.33,0,665
75,1,-1,5,2,2,3,-2.01,0,665
75,0,0.51,6,2,2,3,0.01,0,665
75,0,0.78,5,2,2,3,0.9,0,665
75,0,-0.72,4,2,2,3,0.16,0,665
75,0,0.03,5,2,2,3,0.29,0,665
75,0,0.05,5,8,1,3,-1.22,0,665
75,0,0.19,6,4,2,3,0.97,0,665
75,0,1.34,5,2,1,3,0.18,0,665
75,1,1.34,6,4,2,3,-2,0,665
75,1,-0.16,5,2,1,3,0.44,0,665
75,0,-0.43,6,2,1,3,0.57,0,665
75,0,-1.31,5,2,1,3,-1,0,665
75,0,0.08,5,8,1,3,0.25,0,665
75,0,-1.08,4,2,1,3,-1.27,0,665
74,0,0.49,5,4,2,4,-0.31,-1,1280
74,0,0.16,6,8,2,4,-2.15,-1,1280
74,1,0.13,6,4,1,4,-0.58,-1,1280
74,0,-1.96,5,4,1,4,-0.2,-1,1280
74,0,0.39,6,4,2,4,0.17,-1,1280
74,0,-1.57,5,4,2,4,-0.62,-1,1280
74,0,0.2,6,2,1,4,-1.39,-1,1280
74,0,1.01,5,8,2,4,-0.77,-1,1280
74,0,-0.17,5,1,2,4,0.46,-1,1280
74,0,1.34,7,4,1,4,-0.07,-1,1280
74,0,-0.99,5,4,1,4,-0.28,-1,1280
74,0,-0.54,7,1,2,4,-0.65,-1,1280
74,1,-1.38,5,4,2,4,1.81,-1,1280
74,0,-1.86,3,4,2,4,-0.34,-1,1280
74,0,0.86,6,8,1,4,1.96,-1,1280
74,0,-1.43,5,8,1,4,-0.15,-1,1280
74,0,-1.09,5,8,1,4,0.73,-1,1280
74,1,1.27,6,4,1,4,-0.2,-1,1280
74,0,0.31,6,4,1,4,-0.78,-1,1280
74,0,-1.23,5,1,1,4,-1.92,-1,1280
74,0,-0.05,6,4,1,4,-0.29,-1,1280
74,0,-0.05,3,8,1,4,0.04,-1,1280
