"customer_id","free_shipping","customer_type","order_total","visit_duration","purchase"
"C40503","no","new",0,8.7,FALSE
"C42819","no","new",0,10.5,FALSE
"C13568","no","returning",35,16.8,TRUE
"C30096","no","new",0,6.4,TRUE
"C18851","no","returning",0,7.4,FALSE
"C80182","no","returning",44.47,22.9,TRUE
"C54963","no","returning",0,8.1,FALSE
"C92714","no","new",0,9.8,FALSE
"C86398","no","new",0,15.2,FALSE
"C17156","no","returning",0,11.4,FALSE
"C90286","no","returning",0,5.4,FALSE
"C98480","no","new",0,6.5,FALSE
"C48021","no","returning",0,9.8,FALSE
"C44680","no","returning",44.54,14.7,TRUE
"C36297","no","new",0,1.5,FALSE
"C81576","no","returning",0,9.5,FALSE
"C82467","no","new",0,9.2,FALSE
"C80299","no","returning",0,8.4,FALSE
"C88025","no","returning",0,9.7,FALSE
"C60856","no","returning",49.89,11,TRUE
"C35481","no","new",40.75,20.1,TRUE
"C42410","no","returning",15.7,7.6,TRUE
"C53358","no","returning",32.88,17.6,TRUE
"C59268","no","new",0,13.3,FALSE
"C32142","no","returning",0,18.9,FALSE
"C98657","no","returning",36.03,10.8,TRUE
"C80243","no","returning",0,17.8,FALSE
"C35358","no","new",16.28,9.4,TRUE
"C20485","no","new",0,1.9,FALSE
"C78499","no","returning",38.61,11.7,TRUE
"C93611","no","new",0,5.8,FALSE
"C38424","no","new",31.13,5.2,TRUE
"C67424","no","new",0,8.8,FALSE
"C64449","no","returning",25.26,5.5,TRUE
"C55503","no","returning",12.41,7.4,TRUE
"C73099","no","new",0,16.7,FALSE
"C44826","no","new",0,11.5,FALSE
"C93936","no","new",28.57,13.8,TRUE
"C51788","no","new",0,16.5,FALSE
"C73512","no","new",0,3.6,FALSE
"C84840","no","new",0,16.1,FALSE
"C96730","no","returning",0,8.1,FALSE
"C38530","no","returning",9.14,14.9,TRUE
"C62262","no","new",3.19,7,TRUE
"C69921","no","returning",45.58,5,TRUE
"C49021","no","returning",27.49,3.7,TRUE
"C82757","no","new",0,8.2,FALSE
"C56710","no","returning",57.11,8.4,TRUE
"C19050","no","new",0,0.9,TRUE
"C80384","no","returning",40.55,7,TRUE
"C72398","no","new",41.42,19.8,TRUE
"C12310","no","returning",0,16,FALSE
"C20640","no","returning",0,6.8,FALSE
"C47823","no","returning",0,14.6,FALSE
"C41028","no","new",21.99,14.4,TRUE
"C60466","no","returning",25.68,14.3,TRUE
"C33821","no","new",27.68,10.5,TRUE
"C57833","no","new",0,14.5,FALSE
"C73795","no","new",2.09,11.7,TRUE
"C11748","no","returning",0,13.5,FALSE
"C36721","no","returning",37.84,8.8,TRUE
"C80161","no","new",0,16.2,FALSE
"C49378","no","new",8.44,18.2,TRUE
"C13872","no","returning",40.82,13.4,TRUE
"C46203","no","new",7.64,4.5,TRUE
"C14331","no","new",0,0,TRUE
"C89224","no","returning",45.91,9,TRUE
"C28360","no","new",0,8.2,FALSE
"C76803","no","returning",47.92,1.3,TRUE
"C32864","no","returning",71.5,11.6,TRUE
"C25164","no","new",0,12.6,FALSE
"C70773","no","new",0,9.3,FALSE
"C81163","no","returning",0,8.8,FALSE
"C45125","no","new",25.25,17.7,TRUE
"C97496","no","returning",29.46,4.8,TRUE
"C87771","no","returning",43.46,10.9,TRUE
"C48595","no","returning",46.27,9.2,TRUE
"C50031","no","returning",20.51,11.2,TRUE
"C62662","no","returning",0,8.7,FALSE
"C68066","no","new",0,4.8,FALSE
"C17550","no","new",0,1.3,FALSE
"C69251","no","returning",65.83,8.3,TRUE
"C39319","no","returning",0,13.4,FALSE
"C59760","no","new",0,11.2,FALSE
"C34383","no","new",0,12.1,FALSE
"C47893","no","new",0,19.3,FALSE
"C17583","no","new",2.61,1.1,TRUE
"C48817","no","new",0,13.8,FALSE
"C97535","no","returning",0,4.8,FALSE
"C86531","no","returning",45.15,11.8,TRUE
"C65840","no","returning",0,6.7,FALSE
"C22987","no","returning",0,0.4,FALSE
"C27323","no","returning",26.87,12.1,TRUE
"C73013","no","returning",55.14,19.4,TRUE
"C16772","no","returning",38.52,0.3,TRUE
"C15180","no","returning",47.06,21.6,TRUE
"C62399","no","returning",55.88,13.3,TRUE
"C89229","no","new",38.86,10.4,TRUE
"C88518","no","returning",60.3,6,TRUE
"C22339","no","new",45.15,3.9,TRUE
"C82602","no","new",0,7.9,FALSE
"C74318","no","returning",39.04,4.7,TRUE
"C19502","no","returning",40.33,1,TRUE
"C38942","no","returning",49.55,9.6,TRUE
"C59486","no","returning",0,10.3,FALSE
"C78842","no","returning",0,10.1,FALSE
"C26708","no","new",0,9.1,FALSE
"C97950","no","new",0,4.4,FALSE
"C29997","no","new",25.24,7.2,TRUE
"C71649","no","returning",26.39,6.8,TRUE
"C85454","no","new",0,5.2,FALSE
"C16152","no","returning",27.1,4.1,TRUE
"C43443","no","new",0,6.4,FALSE
"C56114","no","new",0,10.9,FALSE
"C54832","no","returning",0,13.8,FALSE
"C69529","no","returning",0,11.3,FALSE
"C57476","no","new",0,2.9,FALSE
"C47462","no","returning",29.92,6.3,TRUE
"C69760","no","returning",60.19,18.8,TRUE
"C78759","no","returning",30.24,15.2,TRUE
"C13539","no","new",40.46,13,TRUE
"C41156","no","new",0,11.8,FALSE
"C31924","no","new",29.05,8.7,TRUE
"C65473","no","returning",0,4.4,FALSE
"C29138","no","returning",29.55,8.3,TRUE
"C94569","no","new",0,7.4,FALSE
"C16743","no","returning",49.48,8.7,TRUE
"C13790","no","new",38.31,18.8,TRUE
"C63924","no","returning",0,8.5,FALSE
"C50939","no","returning",0,16.7,FALSE
"C30163","no","new",0,9.5,FALSE
"C79116","no","new",44.03,6.2,TRUE
"C63766","no","new",0,6.1,FALSE
"C49404","no","new",25.26,13.5,TRUE
"C59925","no","new",0,9.5,FALSE
"C62650","no","new",0,9.6,FALSE
"C31458","no","new",11.35,11.8,TRUE
"C22534","no","new",0,9.5,FALSE
"C42260","no","new",0,9.2,FALSE
"C61734","no","returning",51.44,10.2,TRUE
"C72813","no","returning",37.69,8.8,TRUE
"C53913","no","returning",0,14.5,FALSE
"C69447","no","returning",0,14.9,FALSE
"C32345","no","returning",38.79,10.7,TRUE
"C46340","no","returning",0,5.2,FALSE
"C92965","no","new",31.86,6.8,TRUE
"C90230","no","returning",22.76,15.7,TRUE
"C72567","no","returning",62.44,16.1,TRUE
"C43741","no","new",37.84,18.3,TRUE
"C29163","no","new",0,8.2,FALSE
"C27618","no","new",7.79,13.2,TRUE
"C72985","no","new",0,18.8,FALSE
"C74678","no","returning",0,8.9,FALSE
"C43932","no","returning",0,11.3,FALSE
"C14361","no","returning",49.62,10.9,TRUE
"C98725","no","returning",28.64,1.3,TRUE
"C54712","no","returning",48.59,7.8,TRUE
"C10306","no","returning",0,11.1,FALSE
"C70455","no","new",0,6.6,FALSE
"C34508","no","new",0,15.6,FALSE
"C85529","no","returning",54.59,15,TRUE
"C20741","no","returning",39.61,7.3,TRUE
"C48829","no","returning",0,0.1,FALSE
"C49038","no","new",0,8.3,FALSE
"C33145","no","returning",0,10.5,FALSE
"C21587","no","new",0,5,FALSE
"C40348","no","returning",91.23,17.8,TRUE
"C46680","no","returning",37.28,12.1,TRUE
"C99494","no","returning",13.58,1.2,TRUE
"C27477","no","returning",50.7,10,TRUE
"C35583","no","returning",0,9.4,FALSE
"C22928","no","new",0,13,FALSE
"C65897","no","new",0,10,FALSE
"C22170","no","returning",0,12,FALSE
"C47570","no","returning",0,6.9,FALSE
"C85446","no","new",33.11,14.6,TRUE
"C52691","no","returning",39.38,16.6,TRUE
"C66673","no","returning",0,14.1,FALSE
"C66030","no","returning",31.95,15.2,TRUE
"C83334","no","returning",0,2.8,FALSE
"C91405","no","new",0,7.6,FALSE
"C63382","no","returning",0,11.3,FALSE
"C73809","no","new",0,10.1,FALSE
"C18611","no","returning",49.86,14.4,TRUE
"C78416","no","new",0.22,8.2,TRUE
"C98335","no","returning",0,16.4,FALSE
"C81721","no","returning",44.39,7.2,TRUE
"C37676","no","returning",0,12.9,FALSE
"C29259","no","new",37.64,9.7,TRUE
"C90529","no","new",29.39,7.5,TRUE
"C66003","no","returning",0,7.7,FALSE
"C67243","no","returning",0,12.2,FALSE
"C11185","no","returning",68.08,15.9,TRUE
"C83269","no","returning",0,5.5,FALSE
"C85524","no","new",0,11.4,FALSE
"C95538","no","new",0,9.9,FALSE
"C54922","no","new",0,2.3,FALSE
"C40596","no","returning",77.55,9.2,TRUE
"C57685","no","new",19.75,14.9,TRUE
"C77379","no","returning",35.25,2.5,TRUE
"C71951","no","new",0,7.1,TRUE
"C63682","no","new",19.18,12.9,TRUE
"C86063","no","new",20.22,12.5,TRUE
"C26190","no","new",15.02,7.7,TRUE
"C28697","no","returning",0,13.5,FALSE
"C63455","no","returning",41.76,2.2,TRUE
"C65869","no","returning",0,2.8,FALSE
"C54598","no","new",0,9.6,FALSE
"C93565","no","new",0,5.2,FALSE
"C35979","no","returning",0,15.1,FALSE
"C99593","no","returning",60.85,11.2,TRUE
"C67482","no","returning",0,9.4,FALSE
"C43231","no","returning",30.6,5.8,TRUE
"C26896","no","returning",0,17.8,FALSE
"C71288","no","returning",26.13,10.1,TRUE
"C70067","no","returning",0,10.9,FALSE
"C85957","no","returning",0,3.7,FALSE
"C27847","no","new",16.86,14.2,TRUE
"C47103","no","returning",45.77,6.3,TRUE
"C66110","no","new",36.6,11.3,TRUE
"C64733","no","new",35.66,8.2,TRUE
"C90076","no","returning",0,18.2,FALSE
"C39621","no","new",0,12.7,FALSE
"C59835","no","new",0,15.8,FALSE
"C84124","no","new",21.52,1.5,TRUE
"C39823","no","returning",52.86,10.2,TRUE
"C39348","no","returning",22.41,7.5,TRUE
"C79181","no","returning",0,7.7,FALSE
"C79825","no","new",0,11.4,FALSE
"C20966","no","returning",0,2.5,FALSE
"C19256","no","returning",24.92,3.5,TRUE
"C48762","no","returning",0,6.6,FALSE
"C27786","no","returning",0,15.4,FALSE
"C60438","no","new",20.46,15.5,TRUE
"C77850","no","new",0,5.7,FALSE
"C71870","no","new",21.92,11.6,TRUE
"C11696","no","returning",0,9,FALSE
"C18941","no","returning",0,4.1,FALSE
"C85736","no","returning",0,13.4,FALSE
"C80151","no","returning",63.89,15.7,TRUE
"C83984","no","returning",35.38,6.8,TRUE
"C54405","no","returning",0,9.5,FALSE
"C31010","no","returning",71.41,14.6,TRUE
"C44955","no","returning",0,16.4,FALSE
"C40055","no","new",0,9.7,FALSE
"C89937","no","returning",60.96,10.7,TRUE
"C86756","no","returning",26.43,16.1,TRUE
"C74464","no","returning",0,2.2,FALSE
"C88935","no","returning",0,17.5,FALSE
"C19273","no","new",0,4,FALSE
"C69575","no","returning",32.42,15.4,TRUE
"C22843","no","new",0,8.8,FALSE
"C68219","no","new",18.83,15.2,TRUE
"C20660","no","returning",0,11.7,FALSE
"C92176","no","returning",47.32,9.3,TRUE
"C44891","no","new",0,11.2,FALSE
"C33717","no","returning",33.38,5.3,TRUE
"C29667","no","returning",0,10.9,FALSE
"C66858","no","new",0,2.9,FALSE
"C24432","no","new",2.25,8.1,TRUE
"C80003","no","new",0,1.3,FALSE
"C47452","no","returning",68.45,17.3,TRUE
"C50224","no","new",0,11.8,FALSE
"C38651","no","returning",62.64,11.8,TRUE
"C54335","no","returning",0,1.4,FALSE
"C73159","no","returning",6.15,7.8,TRUE
"C98139","no","returning",0,10.8,FALSE
"C65679","no","new",0,16.4,FALSE
"C37000","no","new",11.33,7.7,TRUE
"C32482","no","new",0,5.1,FALSE
"C85189","no","returning",0,10.9,FALSE
"C53650","no","new",0,11.7,FALSE
"C31798","no","new",0,12.3,FALSE
"C24215","no","returning",31.7,3,TRUE
"C45069","no","new",19.93,12.5,TRUE
"C33288","no","new",0,14.2,FALSE
"C92271","no","new",0,0.8,FALSE
"C77114","no","new",0,11,FALSE
"C12059","no","returning",23.92,1.5,TRUE
"C93296","no","returning",48.31,15.4,TRUE
"C76291","no","new",0,10.5,FALSE
"C43969","no","returning",40.7,2.8,TRUE
"C99386","no","new",23.92,7.5,TRUE
"C49764","no","new",17.7,8.2,TRUE
"C52817","no","returning",46.25,12.1,TRUE
"C33572","no","new",14.57,9.1,TRUE
"C53336","no","returning",62.71,18.6,TRUE
"C68399","no","new",33.69,10.2,TRUE
"C75599","no","new",0,5.3,FALSE
"C70867","no","new",0,10.5,FALSE
"C84839","no","returning",0,12.5,FALSE
"C60290","no","new",24.64,6.2,TRUE
"C71746","no","new",0,7.4,FALSE
"C25857","no","returning",73.79,20.7,TRUE
"C55362","no","new",0,14.4,FALSE
"C85305","no","returning",0,15.6,FALSE
"C49474","no","returning",0,12.7,FALSE
"C65099","no","new",31.73,6.8,TRUE
"C45809","no","returning",44,10.1,TRUE
"C23728","no","returning",14.28,4.6,TRUE
"C38724","no","returning",55.55,15.1,TRUE
"C36545","no","returning",38.76,7,TRUE
"C68651","no","new",0,14.8,FALSE
"C97760","no","returning",45.42,10.7,TRUE
"C90743","no","returning",50.09,18,TRUE
"C84542","no","new",0,9,FALSE
"C78896","no","new",17.04,11.9,TRUE
"C33815","no","new",24.88,3.1,TRUE
"C83905","no","returning",0,9.2,FALSE
"C31233","no","returning",34.01,6.5,TRUE
"C75470","no","returning",36.48,2.5,TRUE
"C14873","no","new",0,17.4,FALSE
"C87997","no","returning",0,0.4,TRUE
"C15390","no","new",19.1,15.5,TRUE
"C40557","no","returning",0,9.3,FALSE
"C18641","no","new",41.32,16.2,TRUE
"C91759","no","returning",0,12.5,FALSE
"C29884","no","new",0,19.5,FALSE
"C72473","no","returning",0,9.5,FALSE
"C74397","no","returning",32.52,9.9,TRUE
"C19098","no","returning",29.35,10.7,TRUE
"C46289","no","returning",50.63,12.9,TRUE
"C34615","no","new",0,16.4,FALSE
"C79371","no","returning",34.83,8.9,TRUE
"C13111","no","returning",0,8.8,FALSE
"C87088","no","returning",25.82,8.4,TRUE
"C93131","no","returning",0,7.6,FALSE
"C51350","no","new",0,8.2,FALSE
"C54018","no","new",19.78,12.5,TRUE
"C28555","no","returning",61.64,12,TRUE
"C92180","no","new",0,6.4,FALSE
"C47667","no","new",0,13.3,FALSE
"C51305","no","returning",0,6.5,FALSE
"C98144","no","returning",42.24,7.8,TRUE
"C38034","no","returning",0,5.9,FALSE
"C60985","no","returning",0,17.3,FALSE
"C95385","no","new",0,14.6,FALSE
"C43332","no","new",0,10.8,FALSE
"C21497","no","returning",0,14.2,FALSE
"C44154","no","returning",0,15.2,FALSE
"C46621","no","new",0,7.7,FALSE
"C23922","no","returning",6.91,9,TRUE
"C90029","no","returning",0,6.8,FALSE
"C96903","no","returning",0,11,FALSE
"C53832","no","new",2.41,9.1,TRUE
"C40233","no","returning",45.89,14.6,TRUE
"C29303","no","new",0,1.3,FALSE
"C42635","no","new",0,7.3,FALSE
"C73970","no","returning",0,4.1,FALSE
"C15794","no","new",0,14.2,FALSE
"C77620","no","returning",0,5.4,FALSE
"C14155","no","returning",0,10,FALSE
"C46768","no","returning",0,5,FALSE
"C43040","no","new",0,2.5,FALSE
"C41044","no","returning",50.48,5.7,TRUE
"C17376","no","new",27.09,12.6,TRUE
"C10180","no","returning",0,6.1,FALSE
"C83986","no","returning",45.44,5.3,TRUE
"C23187","no","new",0,13.8,FALSE
"C25418","no","new",32.29,11.7,TRUE
"C59409","no","returning",40.93,9.8,TRUE
"C44075","no","returning",0,3.9,FALSE
"C73814","no","returning",58.64,8.9,TRUE
"C18841","no","returning",0,9.4,FALSE
"C16658","no","returning",0.86,6.5,TRUE
"C10413","no","returning",30.2,5.8,TRUE
"C11207","no","new",0,18.1,FALSE
"C45746","no","returning",0,14.3,FALSE
"C42669","no","returning",41.65,11.1,TRUE
"C32920","no","returning",48.16,16.3,TRUE
"C66437","no","new",0,20.4,FALSE
"C37421","no","returning",0,19.3,FALSE
"C77798","no","new",43.91,9.9,TRUE
"C43949","no","returning",10.93,7.5,TRUE
"C79748","no","new",0,4.7,FALSE
"C21445","no","returning",9.93,10.1,TRUE
"C82098","no","new",0,7.1,FALSE
"C53403","no","new",21.41,8.4,TRUE
"C76195","no","returning",39.53,6.3,TRUE
"C26462","no","returning",0,1.4,FALSE
"C70157","no","returning",0,1.1,FALSE
"C61418","no","returning",0,8.7,FALSE
"C59342","no","new",32.7,6.5,TRUE
"C79169","no","new",0,10,FALSE
"C62819","no","returning",54.19,10.9,TRUE
"C59836","no","returning",0,12,FALSE
"C84143","no","new",0,11.8,FALSE
"C24092","no","new",0,6.9,FALSE
"C96764","no","returning",0,10.2,FALSE
"C69223","no","new",0,10.5,FALSE
"C59894","no","new",12.21,7.2,TRUE
"C35234","no","new",0,1,FALSE
"C67167","no","new",0,14.6,FALSE
"C81670","no","returning",0,6.2,FALSE
"C30100","no","returning",71.06,16.5,TRUE
"C47819","no","new",21.83,8.5,TRUE
"C24656","no","new",0,17.9,FALSE
"C30553","no","new",0,3.8,FALSE
"C61437","no","returning",0,3.1,FALSE
"C46159","no","new",0,18.2,FALSE
"C30562","no","returning",0,21.2,FALSE
"C98107","no","new",0,12.4,FALSE
"C21898","no","returning",0,7.6,FALSE
"C65112","no","returning",0,12.4,FALSE
"C35483","no","returning",63.28,7.2,TRUE
"C26852","no","new",41.84,10.2,TRUE
"C92447","no","returning",54.53,6.3,TRUE
"C18263","no","returning",50.04,8.5,TRUE
"C11870","no","returning",44.21,7.1,TRUE
"C55025","no","returning",56.6,16.9,TRUE
"C62820","no","returning",47.68,16,TRUE
"C33573","no","new",0,9.3,FALSE
"C35962","no","returning",0,14.5,FALSE
"C86224","no","returning",0,13.6,FALSE
"C76672","no","new",0,14.5,FALSE
"C26529","no","returning",0,12,FALSE
"C21867","no","returning",52.42,11.4,TRUE
"C42329","no","new",0,14.8,FALSE
"C32947","no","new",30.05,14.9,TRUE
"C93105","no","new",0,6.4,FALSE
"C53961","no","new",0,16.4,FALSE
"C43118","no","returning",0,0.3,FALSE
"C98462","no","new",0,7.1,FALSE
"C87926","no","returning",0,7.9,FALSE
"C21250","no","returning",51.74,14.4,TRUE
"C64293","no","new",21.99,7.3,TRUE
"C80608","no","returning",0,0.2,FALSE
"C40838","no","returning",0,5.6,FALSE
"C74143","no","returning",64.73,13.3,TRUE
"C55147","no","returning",39.17,13.6,TRUE
"C55455","no","new",0,18.9,FALSE
"C70629","no","new",0,17.5,FALSE
"C57629","no","returning",0,14.7,FALSE
"C38643","no","new",0,5,FALSE
"C53089","no","returning",37.14,16,TRUE
"C41909","no","new",0,9.9,FALSE
"C19990","no","new",0,18,FALSE
"C87646","no","returning",0,13,FALSE
"C39402","no","returning",0,17.2,FALSE
"C82012","no","returning",38.95,14.1,TRUE
"C70017","no","new",31.37,14,TRUE
"C49656","no","returning",0,20.5,FALSE
"C43223","no","returning",73.97,15.8,TRUE
"C13268","no","new",0,15.4,FALSE
"C60530","no","new",0,11.7,FALSE
"C17902","no","returning",48.35,14.8,TRUE
"C70815","no","new",21.96,11.6,TRUE
"C90976","no","returning",37.59,11.7,TRUE
"C61254","no","new",0,8.5,FALSE
"C76415","no","new",0,6.9,FALSE
"C73610","no","returning",0,16.1,FALSE
"C14415","no","new",0,7.2,FALSE
"C39220","no","returning",22.77,10.6,TRUE
"C35031","no","returning",53.28,21.1,TRUE
"C33999","no","returning",48.9,10.1,TRUE
"C43583","no","returning",56.3,14.6,TRUE
"C50376","no","new",0,7.2,FALSE
"C53603","no","returning",26.42,18.7,TRUE
"C70475","no","returning",0,12.1,FALSE
"C26902","no","new",0,10.9,FALSE
"C42466","no","new",0,3.9,FALSE
"C48695","no","returning",51.81,11.6,TRUE
"C73046","no","returning",0,13.4,FALSE
"C20964","no","returning",0,9.2,FALSE
"C19377","no","new",30.1,11.4,TRUE
"C11917","no","returning",21.43,9.6,TRUE
"C20724","no","new",0,7,FALSE
"C78727","no","returning",23.2,3.8,TRUE
"C47774","no","new",18.22,1.2,TRUE
"C90653","no","new",0,9.8,FALSE
"C21844","no","returning",0,13.3,FALSE
"C45402","no","new",25.66,9,TRUE
"C51087","no","returning",0,15.7,FALSE
"C89886","no","new",0,2.9,FALSE
"C42844","no","new",0,11,FALSE
"C73689","no","new",33.77,16.6,TRUE
"C24825","no","returning",0,1.2,FALSE
"C41128","no","new",36.79,7.5,TRUE
"C74074","no","new",46.91,19.2,TRUE
"C31668","no","new",0,14.7,FALSE
"C58477","no","returning",0,5.1,TRUE
"C50416","no","new",28.98,16.5,TRUE
"C98295","no","returning",51.71,18.3,TRUE
"C40264","no","new",14.63,16.7,TRUE
"C33494","no","returning",2.71,11.9,TRUE
"C43299","no","returning",0,6.5,FALSE
"C62101","no","new",0,15.1,FALSE
"C23917","no","returning",14.56,3.9,TRUE
"C21001","no","new",18.81,7.2,TRUE
"C92671","no","returning",26.16,5.4,TRUE
"C17385","no","new",12.88,2.1,TRUE
"C70811","no","returning",18.57,0.7,TRUE
"C21356","no","new",0,13.7,FALSE
"C46119","no","returning",31.07,5.6,TRUE
"C61628","no","new",0,2.6,FALSE
"C51988","no","new",0,14.1,FALSE
"C36433","no","returning",30.8,6.1,TRUE
"C51672","no","new",44.4,11.5,TRUE
"C18386","no","returning",72.34,16.7,TRUE
"C78276","no","new",0,8.1,FALSE
"C47919","no","new",55.56,23.8,TRUE
"C60286","no","new",0,2.2,FALSE
"C84379","no","returning",24.2,12.6,TRUE
"C20197","no","returning",31.58,18.5,TRUE
"C90359","no","returning",0,13.6,FALSE
"C19559","no","new",11.09,2.9,TRUE
"C25371","no","returning",41.56,6.7,TRUE
"C68964","no","new",0,9.2,FALSE
"C76882","no","returning",50.18,13.4,TRUE
"C67985","no","returning",64.49,16.2,TRUE
"C33678","no","returning",43.31,8.2,TRUE
"C38860","no","returning",36.92,4.5,TRUE
"C85353","no","new",0,4.7,FALSE
"C12973","no","new",0,7.1,FALSE
"C35073","no","new",0,9.6,FALSE
"C82846","no","returning",43.52,6.4,TRUE
"C24564","no","returning",32.32,9.5,TRUE
"C52154","no","new",0,12.2,FALSE
"C94611","no","new",54.49,13.3,TRUE
"C81508","no","returning",48.07,13.1,TRUE
"C33437","no","returning",0,8.7,FALSE
"C34873","no","returning",56.96,14.2,TRUE
"C86408","no","returning",0,14.7,FALSE
"C70169","no","new",15.3,11.5,TRUE
"C14762","no","returning",0,14.9,FALSE
"C25465","no","returning",0,5.3,FALSE
"C92179","no","new",0,13.9,FALSE
"C79191","no","new",35.84,14.7,TRUE
"C43076","no","new",0,12.2,FALSE
"C96992","no","new",43.83,18.9,TRUE
"C28496","no","new",0,11.1,FALSE
"C14560","no","new",0,11.5,FALSE
"C46304","no","returning",0,7.7,FALSE
"C76703","no","new",0,14.4,FALSE
"C17910","no","returning",0,5.6,FALSE
"C56455","no","new",0,13.5,FALSE
"C58587","no","new",0,0.3,FALSE
"C74762","no","new",0,9.4,FALSE
"C21746","no","new",10.9,8.9,TRUE
"C38454","no","new",3.44,4.6,TRUE
"C23193","no","returning",39.98,8.1,TRUE
"C36799","no","returning",33.28,12.5,TRUE
"C88529","no","new",0,14.9,FALSE
"C90504","no","new",33.74,13.6,TRUE
"C51783","no","returning",40.71,4.6,TRUE
"C38851","no","returning",36.9,4.5,TRUE
"C49306","no","new",0,9.4,FALSE
"C70624","no","returning",38.84,1.2,TRUE
"C84425","no","returning",0,14.4,FALSE
"C85301","no","new",0,8.9,FALSE
"C58239","no","new",0.2,12,TRUE
"C73550","no","returning",0,19.5,FALSE
"C63962","no","returning",0,9.9,FALSE
"C48576","no","new",0,1.7,FALSE
"C62598","no","returning",0,11.8,FALSE
"C64664","no","returning",37.95,12.4,TRUE
"C60497","no","new",34.02,6.4,TRUE
"C90336","no","new",0,3.9,FALSE
"C36115","no","new",0,17.1,FALSE
"C81777","no","returning",31.35,7.2,TRUE
"C74452","no","new",29.88,8.9,TRUE
"C89012","no","returning",43.29,12.3,TRUE
"C78420","no","returning",48.76,10.8,TRUE
"C60914","no","new",0,12.1,FALSE
